model,factor,mult,cost,beta,reward,clicks
Optimal,2//1,1,0.1745018367761649,100.00000000000004,9.49797,8.89323
Optimal,3//1,1,0.1745018367761649,0.10000000000000002,12.85704,8.73325
Optimal,3//1,1,0.1745018367761649,0.21544346900318845,16.94405,11.1482
Optimal,3//1,1,0.1745018367761649,0.464158883361278,18.63028,12.39116
Optimal,3//1,1,0.1745018367761649,1.0,19.14082,13.01772
Optimal,3//1,1,0.1745018367761649,2.154434690031884,19.39781,13.20782
Optimal,3//1,1,0.1745018367761649,4.641588833612779,19.4749,12.91735
Optimal,3//1,1,0.1745018367761649,9.999999999999998,19.48659,11.97427
Optimal,3//1,1,0.1745018367761649,21.544346900318835,19.52448,10.66966
Optimal,3//1,1,0.1745018367761649,46.415888336127786,19.50731,9.99252
Optimal,3//1,1,0.1745018367761649,100.00000000000004,19.44299,9.71754
Optimal,1//2,1,0.19017934005228637,0.10000000000000002,5.27845,5.11841
Optimal,1//2,1,0.19017934005228637,0.21544346900318845,6.03933,6.18606
Optimal,1//2,1,0.19017934005228637,0.464158883361278,6.91116,7.66653
Optimal,1//2,1,0.19017934005228637,1.0,7.54969,9.24596
Optimal,1//2,1,0.19017934005228637,2.154434690031884,7.96316,10.33328
Optimal,1//2,1,0.19017934005228637,4.641588833612779,8.17025,10.25691
Optimal,1//2,1,0.19017934005228637,9.999999999999998,8.25313,8.62689
Optimal,1//2,1,0.19017934005228637,21.544346900318835,8.27225,7.176
Optimal,1//2,1,0.19017934005228637,46.415888336127786,8.26152,6.83077
Optimal,1//2,1,0.19017934005228637,100.00000000000004,8.27061,6.7786
Optimal,1//3,1,0.19017934005228637,0.10000000000000002,12.68851,5.99276
Optimal,1//3,1,0.19017934005228637,0.21544346900318845,14.2068,7.23156
Optimal,1//3,1,0.19017934005228637,0.464158883361278,15.13906,8.57374
Optimal,1//3,1,0.19017934005228637,1.0,15.65954,9.74931
Optimal,1//3,1,0.19017934005228637,2.154434690031884,16.05356,10.57113
Optimal,1//3,1,0.19017934005228637,4.641588833612779,16.27977,10.27932
Optimal,1//3,1,0.19017934005228637,9.999999999999998,16.36205,8.53558
Optimal,1//3,1,0.19017934005228637,21.544346900318835,16.32803,7.0677
Optimal,1//3,1,0.19017934005228637,46.415888336127786,16.30378,6.72964
Optimal,1//3,1,0.19017934005228637,100.00000000000004,16.26899,6.65994
Optimal,2//1,1,0.19017934005228637,0.10000000000000002,4.43868,6.18042
Optimal,2//1,1,0.19017934005228637,0.21544346900318845,6.11753,8.37656
Optimal,2//1,1,0.19017934005228637,0.464158883361278,8.07956,10.89624
Optimal,2//1,1,0.19017934005228637,1.0,9.06317,12.20968
Optimal,2//1,1,0.19017934005228637,2.154434690031884,9.33472,12.53704
Optimal,2//1,1,0.19017934005228637,4.641588833612779,9.45356,12.25359
Optimal,2//1,1,0.19017934005228637,9.999999999999998,9.48208,11.13588
Optimal,2//1,1,0.19017934005228637,21.544346900318835,9.49809,9.7439
Optimal,2//1,1,0.19017934005228637,46.415888336127786,9.47821,9.08864
Optimal,2//1,1,0.19017934005228637,100.00000000000004,9.49792,8.85339
Optimal,3//1,1,0.19017934005228637,0.10000000000000002,12.82807,8.69702
Optimal,3//1,1,0.19017934005228637,0.21544346900318845,16.90326,11.14405
Optimal,3//1,1,0.19017934005228637,0.464158883361278,18.56895,12.36745
Optimal,3//1,1,0.19017934005228637,1.0,19.15423,12.95023
Optimal,3//1,1,0.19017934005228637,2.154434690031884,19.36003,13.14418
Optimal,3//1,1,0.19017934005228637,4.641588833612779,19.45413,12.791
Optimal,3//1,1,0.19017934005228637,9.999999999999998,19.47498,11.77098
Optimal,3//1,1,0.19017934005228637,21.544346900318835,19.45865,10.54701
Optimal,3//1,1,0.19017934005228637,46.415888336127786,19.46689,9.91152
Optimal,3//1,1,0.19017934005228637,100.00000000000004,19.46551,9.66452
Optimal,1//2,1,0.20726533342520898,0.10000000000000002,5.28177,5.10714
Optimal,1//2,1,0.20726533342520898,0.21544346900318845,6.02586,6.13992
Optimal,1//2,1,0.20726533342520898,0.464158883361278,6.87376,7.58424
Optimal,1//2,1,0.20726533342520898,1.0,7.53031,9.08638
Optimal,1//2,1,0.20726533342520898,2.154434690031884,7.91236,10.11658
Optimal,1//2,1,0.20726533342520898,4.641588833612779,8.15313,9.94171
Optimal,1//2,1,0.20726533342520898,9.999999999999998,8.24651,8.27793
Optimal,1//2,1,0.20726533342520898,21.544346900318835,8.22137,6.9923
Optimal,1//2,1,0.20726533342520898,46.415888336127786,8.25953,6.72254
Optimal,1//2,1,0.20726533342520898,100.00000000000004,8.27146,6.72077
Optimal,1//3,1,0.20726533342520898,0.10000000000000002,12.63359,5.94916
Optimal,1//3,1,0.20726533342520898,0.21544346900318845,14.1933,7.19117
Optimal,1//3,1,0.20726533342520898,0.464158883361278,15.16646,8.46133
Optimal,1//3,1,0.20726533342520898,1.0,15.67401,9.63086
Optimal,1//3,1,0.20726533342520898,2.154434690031884,15.9957,10.38123
Optimal,1//3,1,0.20726533342520898,4.641588833612779,16.17674,9.98375
Optimal,1//3,1,0.20726533342520898,9.999999999999998,16.30209,8.22288
Optimal,1//3,1,0.20726533342520898,21.544346900318835,16.26294,6.9159
Optimal,1//3,1,0.20726533342520898,46.415888336127786,16.30725,6.63342
Optimal,1//3,1,0.20726533342520898,100.00000000000004,16.33417,6.60901
Optimal,2//1,1,0.20726533342520898,0.10000000000000002,4.39597,6.13968
Optimal,2//1,1,0.20726533342520898,0.21544346900318845,6.06174,8.29821
Optimal,2//1,1,0.20726533342520898,0.464158883361278,8.05793,10.85974
Optimal,2//1,1,0.20726533342520898,1.0,9.05127,12.12427
Optimal,2//1,1,0.20726533342520898,2.154434690031884,9.35138,12.42192
Optimal,2//1,1,0.20726533342520898,4.641588833612779,9.45252,12.06082
Optimal,2//1,1,0.20726533342520898,9.999999999999998,9.47615,10.85545
Optimal,2//1,1,0.20726533342520898,21.544346900318835,9.47773,9.5322
Optimal,2//1,1,0.20726533342520898,46.415888336127786,9.46163,8.94494
Optimal,2//1,1,0.20726533342520898,100.00000000000004,9.45882,8.75842
Optimal,3//1,1,0.20726533342520898,0.10000000000000002,12.8303,8.68844
Optimal,3//1,1,0.20726533342520898,0.21544346900318845,16.89833,11.10785
Optimal,3//1,1,0.20726533342520898,0.464158883361278,18.53945,12.31911
Optimal,3//1,1,0.20726533342520898,1.0,19.12287,12.92344
Optimal,3//1,1,0.20726533342520898,2.154434690031884,19.36836,13.05893
Optimal,3//1,1,0.20726533342520898,4.641588833612779,19.46623,12.6423
Optimal,3//1,1,0.20726533342520898,9.999999999999998,19.49929,11.54674
Optimal,3//1,1,0.20726533342520898,21.544346900318835,19.45076,10.39623
Optimal,3//1,1,0.20726533342520898,46.415888336127786,19.47001,9.83013
Optimal,3//1,1,0.20726533342520898,100.00000000000004,19.46442,9.61261
Optimal,1//2,1,0.22588635772977353,0.10000000000000002,5.23963,5.04776
Optimal,1//2,1,0.22588635772977353,0.21544346900318845,6.0101,6.06755
Optimal,1//2,1,0.22588635772977353,0.464158883361278,6.84886,7.47641
Optimal,1//2,1,0.22588635772977353,1.0,7.47075,8.88432
Optimal,1//2,1,0.22588635772977353,2.154434690031884,7.88786,9.8741
Optimal,1//2,1,0.22588635772977353,4.641588833612779,8.12792,9.59204
Optimal,1//2,1,0.22588635772977353,9.999999999999998,8.1996,7.93121
Optimal,1//2,1,0.22588635772977353,21.544346900318835,8.21219,6.8012
Optimal,1//2,1,0.22588635772977353,46.415888336127786,8.2214,6.59645
Optimal,1//2,1,0.22588635772977353,100.00000000000004,8.26564,6.63603
Optimal,1//3,1,0.22588635772977353,0.10000000000000002,12.5915,5.89858
Optimal,1//3,1,0.22588635772977353,0.21544346900318845,14.11737,7.16148
Optimal,1//3,1,0.22588635772977353,0.464158883361278,15.07704,8.39486
Optimal,1//3,1,0.22588635772977353,1.0,15.6241,9.48193
Optimal,1//3,1,0.22588635772977353,2.154434690031884,16.00874,10.12127
Optimal,1//3,1,0.22588635772977353,4.641588833612779,16.2269,9.65131
Optimal,1//3,1,0.22588635772977353,9.999999999999998,16.28761,7.88487
Optimal,1//3,1,0.22588635772977353,21.544346900318835,16.30214,6.73694
Optimal,1//3,1,0.22588635772977353,46.415888336127786,16.24597,6.49789
Optimal,1//3,1,0.22588635772977353,100.00000000000004,16.31758,6.47905
Optimal,2//1,1,0.22588635772977353,0.10000000000000002,4.366,6.09688
Optimal,2//1,1,0.22588635772977353,0.21544346900318845,6.00353,8.22671
Optimal,2//1,1,0.22588635772977353,0.464158883361278,8.00747,10.73835
Optimal,2//1,1,0.22588635772977353,1.0,9.01363,12.0499
Optimal,2//1,1,0.22588635772977353,2.154434690031884,9.31854,12.29482
Optimal,2//1,1,0.22588635772977353,4.641588833612779,9.43209,11.84448
Optimal,2//1,1,0.22588635772977353,9.999999999999998,9.47024,10.5633
Optimal,2//1,1,0.22588635772977353,21.544346900318835,9.45327,9.31143
Optimal,2//1,1,0.22588635772977353,46.415888336127786,9.42012,8.7619
Optimal,2//1,1,0.22588635772977353,100.00000000000004,9.43318,8.60564
Optimal,3//1,1,0.22588635772977353,0.10000000000000002,12.74311,8.61653
Optimal,3//1,1,0.22588635772977353,0.21544346900318845,16.87154,11.07771
Optimal,3//1,1,0.22588635772977353,0.464158883361278,18.52639,12.28274
Optimal,3//1,1,0.22588635772977353,1.0,19.10781,12.84622
Optimal,3//1,1,0.22588635772977353,2.154434690031884,19.3763,12.96372
Optimal,3//1,1,0.22588635772977353,4.641588833612779,19.45874,12.48583
Optimal,3//1,1,0.22588635772977353,9.999999999999998,19.46671,11.35412
Optimal,3//1,1,0.22588635772977353,21.544346900318835,19.45881,10.2447
Optimal,3//1,1,0.22588635772977353,46.415888336127786,19.45843,9.76636
Optimal,3//1,1,0.22588635772977353,100.00000000000004,19.43702,9.59028
Optimal,1//2,1,0.24618032241670237,0.10000000000000002,5.21604,5.01438
Optimal,1//2,1,0.24618032241670237,0.21544346900318845,5.97087,5.99806
Optimal,1//2,1,0.24618032241670237,0.464158883361278,6.81267,7.35865
Optimal,1//2,1,0.24618032241670237,1.0,7.44074,8.68858
Optimal,1//2,1,0.24618032241670237,2.154434690031884,7.88825,9.55819
Optimal,1//2,1,0.24618032241670237,4.641588833612779,8.11819,9.21847
Optimal,1//2,1,0.24618032241670237,9.999999999999998,8.18163,7.58974
Optimal,1//2,1,0.24618032241670237,21.544346900318835,8.18054,6.59193
Optimal,1//2,1,0.24618032241670237,46.415888336127786,8.1746,6.38718
Optimal,1//2,1,0.24618032241670237,100.00000000000004,8.19144,6.40309
Optimal,1//3,1,0.24618032241670237,0.10000000000000002,12.563,5.86735
Optimal,1//3,1,0.24618032241670237,0.21544346900318845,14.09175,7.09902
Optimal,1//3,1,0.24618032241670237,0.464158883361278,15.07471,8.29181
Optimal,1//3,1,0.24618032241670237,1.0,15.61389,9.32455
Optimal,1//3,1,0.24618032241670237,2.154434690031884,15.94012,9.92942
Optimal,1//3,1,0.24618032241670237,4.641588833612779,16.1606,9.3219
Optimal,1//3,1,0.24618032241670237,9.999999999999998,16.2689,7.56429
Optimal,1//3,1,0.24618032241670237,21.544346900318835,16.28349,6.54848
Optimal,1//3,1,0.24618032241670237,46.415888336127786,16.25526,6.30687
Optimal,1//3,1,0.24618032241670237,100.00000000000004,16.25146,6.28047
Optimal,2//1,1,0.24618032241670237,0.10000000000000002,4.34064,6.04514
Optimal,2//1,1,0.24618032241670237,0.21544346900318845,5.9688,8.15314
Optimal,2//1,1,0.24618032241670237,0.464158883361278,7.96401,10.66361
Optimal,2//1,1,0.24618032241670237,1.0,8.99887,11.93947
Optimal,2//1,1,0.24618032241670237,2.154434690031884,9.31953,12.15332
Optimal,2//1,1,0.24618032241670237,4.641588833612779,9.40383,11.62861
Optimal,2//1,1,0.24618032241670237,9.999999999999998,9.45963,10.26245
Optimal,2//1,1,0.24618032241670237,21.544346900318835,9.39991,9.09757
Optimal,2//1,1,0.24618032241670237,46.415888336127786,9.40093,8.56728
Optimal,2//1,1,0.24618032241670237,100.00000000000004,9.37614,8.4246
Optimal,3//1,1,0.24618032241670237,0.10000000000000002,12.70123,8.5938
Optimal,3//1,1,0.24618032241670237,0.21544346900318845,16.81838,11.03004
Optimal,3//1,1,0.24618032241670237,0.464158883361278,18.51474,12.25693
Optimal,3//1,1,0.24618032241670237,1.0,19.09925,12.79426
Optimal,3//1,1,0.24618032241670237,2.154434690031884,19.3347,12.85869
Optimal,3//1,1,0.24618032241670237,4.641588833612779,19.426,12.34483
Optimal,3//1,1,0.24618032241670237,9.999999999999998,19.48202,11.15503
Optimal,3//1,1,0.24618032241670237,21.544346900318835,19.43546,10.12184
Optimal,3//1,1,0.24618032241670237,46.415888336127786,19.44855,9.66941
Optimal,3//1,1,0.24618032241670237,100.00000000000004,19.40833,9.55994
Optimal,1//2,1,0.26829752692587383,0.10000000000000002,5.23774,5.01559
Optimal,1//2,1,0.26829752692587383,0.21544346900318845,5.91635,5.91911
Optimal,1//2,1,0.26829752692587383,0.464158883361278,6.78365,7.23748
Optimal,1//2,1,0.26829752692587383,1.0,7.40787,8.51163
Optimal,1//2,1,0.26829752692587383,2.154434690031884,7.82231,9.29653
Optimal,1//2,1,0.26829752692587383,4.641588833612779,8.06667,8.85125
Optimal,1//2,1,0.26829752692587383,9.999999999999998,8.14948,7.2915
Optimal,1//2,1,0.26829752692587383,21.544346900318835,8.14593,6.41566
Optimal,1//2,1,0.26829752692587383,46.415888336127786,8.13585,6.18784
Optimal,1//2,1,0.26829752692587383,100.00000000000004,8.14139,6.07861
Optimal,1//3,1,0.26829752692587383,0.10000000000000002,12.53811,5.84671
Optimal,1//3,1,0.26829752692587383,0.21544346900318845,14.13362,7.04398
Optimal,1//3,1,0.26829752692587383,0.464158883361278,15.04496,8.17232
Optimal,1//3,1,0.26829752692587383,1.0,15.58324,9.12715
Optimal,1//3,1,0.26829752692587383,2.154434690031884,15.96698,9.64966
Optimal,1//3,1,0.26829752692587383,4.641588833612779,16.13774,8.95039
Optimal,1//3,1,0.26829752692587383,9.999999999999998,16.24045,7.28518
Optimal,1//3,1,0.26829752692587383,21.544346900318835,16.21156,6.37264
Optimal,1//3,1,0.26829752692587383,46.415888336127786,16.207,6.12555
Optimal,1//3,1,0.26829752692587383,100.00000000000004,16.17346,6.03377
Optimal,2//1,1,0.26829752692587383,0.10000000000000002,4.32298,6.01444
Optimal,2//1,1,0.26829752692587383,0.21544346900318845,5.91284,8.06965
Optimal,2//1,1,0.26829752692587383,0.464158883361278,7.92564,10.56625
Optimal,2//1,1,0.26829752692587383,1.0,8.98999,11.84957
Optimal,2//1,1,0.26829752692587383,2.154434690031884,9.28187,12.01405
Optimal,2//1,1,0.26829752692587383,4.641588833612779,9.3962,11.36441
Optimal,2//1,1,0.26829752692587383,9.999999999999998,9.40678,9.99102
Optimal,2//1,1,0.26829752692587383,21.544346900318835,9.38892,8.87946
Optimal,2//1,1,0.26829752692587383,46.415888336127786,9.37142,8.45152
Optimal,2//1,1,0.26829752692587383,100.00000000000004,9.38447,8.31793
Optimal,3//1,1,0.26829752692587383,0.10000000000000002,12.58201,8.5095
Optimal,3//1,1,0.26829752692587383,0.21544346900318845,16.77444,10.9932
Optimal,3//1,1,0.26829752692587383,0.464158883361278,18.49334,12.19416
Optimal,3//1,1,0.26829752692587383,1.0,19.07295,12.73864
Optimal,3//1,1,0.26829752692587383,2.154434690031884,19.33267,12.75094
Optimal,3//1,1,0.26829752692587383,4.641588833612779,19.45057,12.15684
Optimal,3//1,1,0.26829752692587383,9.999999999999998,19.4506,10.93737
Optimal,3//1,1,0.26829752692587383,21.544346900318835,19.44142,9.97772
Optimal,3//1,1,0.26829752692587383,46.415888336127786,19.43257,9.57736
Optimal,3//1,1,0.26829752692587383,100.00000000000004,19.44424,9.45667
Optimal,1//2,1,0.29240177382128646,0.10000000000000002,5.20231,4.94359
Optimal,1//2,1,0.29240177382128646,0.21544346900318845,5.89967,5.86351
Optimal,1//2,1,0.29240177382128646,0.464158883361278,6.71725,7.10536
Optimal,1//2,1,0.29240177382128646,1.0,7.37971,8.29494
Optimal,1//2,1,0.29240177382128646,2.154434690031884,7.79184,8.98593
Optimal,1//2,1,0.29240177382128646,4.641588833612779,8.03564,8.49448
Optimal,1//2,1,0.29240177382128646,9.999999999999998,8.11165,7.01557
Optimal,1//2,1,0.29240177382128646,21.544346900318835,8.12053,6.25281
Optimal,1//2,1,0.29240177382128646,46.415888336127786,8.08669,6.06415
Optimal,1//2,1,0.29240177382128646,100.00000000000004,8.1023,5.98775
Optimal,1//3,1,0.29240177382128646,0.10000000000000002,12.55497,5.83247
Optimal,1//3,1,0.29240177382128646,0.21544346900318845,14.04834,6.98004
Optimal,1//3,1,0.29240177382128646,0.464158883361278,14.9796,8.07296
Optimal,1//3,1,0.29240177382128646,1.0,15.56084,8.94672
Optimal,1//3,1,0.29240177382128646,2.154434690031884,15.90612,9.36569
Optimal,1//3,1,0.29240177382128646,4.641588833612779,16.10725,8.6013
Optimal,1//3,1,0.29240177382128646,9.999999999999998,16.18948,7.00602
Optimal,1//3,1,0.29240177382128646,21.544346900318835,16.12354,6.20699
Optimal,1//3,1,0.29240177382128646,46.415888336127786,16.17463,5.94464
Optimal,1//3,1,0.29240177382128646,100.00000000000004,16.13787,5.85663
Optimal,2//1,1,0.29240177382128646,0.10000000000000002,4.25816,5.94163
Optimal,2//1,1,0.29240177382128646,0.21544346900318845,5.83063,7.95864
Optimal,2//1,1,0.29240177382128646,0.464158883361278,7.86573,10.47539
Optimal,2//1,1,0.29240177382128646,1.0,8.95473,11.74792
Optimal,2//1,1,0.29240177382128646,2.154434690031884,9.28108,11.86018
Optimal,2//1,1,0.29240177382128646,4.641588833612779,9.38125,11.12653
Optimal,2//1,1,0.29240177382128646,9.999999999999998,9.38778,9.68906
Optimal,2//1,1,0.29240177382128646,21.544346900318835,9.37465,8.65933
Optimal,2//1,1,0.29240177382128646,46.415888336127786,9.327,8.26445
Optimal,2//1,1,0.29240177382128646,100.00000000000004,9.32632,8.14981
Optimal,3//1,1,0.29240177382128646,0.10000000000000002,12.56789,8.47431
Optimal,3//1,1,0.29240177382128646,0.21544346900318845,16.73464,10.9385
Optimal,3//1,1,0.29240177382128646,0.464158883361278,18.50574,12.14415
Optimal,3//1,1,0.29240177382128646,1.0,19.07699,12.64705
Optimal,3//1,1,0.29240177382128646,2.154434690031884,19.31412,12.64602
Optimal,3//1,1,0.29240177382128646,4.641588833612779,19.41575,11.98197
Optimal,3//1,1,0.29240177382128646,9.999999999999998,19.43574,10.75017
Optimal,3//1,1,0.29240177382128646,21.544346900318835,19.4055,9.87089
Optimal,3//1,1,0.29240177382128646,46.415888336127786,19.41364,9.51487
Optimal,3//1,1,0.29240177382128646,100.00000000000004,19.42064,9.40818
Optimal,1//2,1,0.318671581931714,0.10000000000000002,5.17565,4.90649
Optimal,1//2,1,0.318671581931714,0.21544346900318845,5.84879,5.75397
Optimal,1//2,1,0.318671581931714,0.464158883361278,6.70429,6.97453
Optimal,1//2,1,0.318671581931714,1.0,7.30712,8.07889
Optimal,1//2,1,0.318671581931714,2.154434690031884,7.72623,8.64686
Optimal,1//2,1,0.318671581931714,4.641588833612779,7.99223,8.08718
Optimal,1//2,1,0.318671581931714,9.999999999999998,8.09353,6.71964
Optimal,1//2,1,0.318671581931714,21.544346900318835,8.0815,6.10108
Optimal,1//2,1,0.318671581931714,46.415888336127786,8.08772,5.97498
Optimal,1//2,1,0.318671581931714,100.00000000000004,8.085,5.94324
Optimal,1//3,1,0.318671581931714,0.10000000000000002,12.48768,5.78681
Optimal,1//3,1,0.318671581931714,0.21544346900318845,14.04337,6.92996
Optimal,1//3,1,0.318671581931714,0.464158883361278,15.03021,7.95964
Optimal,1//3,1,0.318671581931714,1.0,15.56455,8.80429
Optimal,1//3,1,0.318671581931714,2.154434690031884,15.89117,9.08462
Optimal,1//3,1,0.318671581931714,4.641588833612779,16.03895,8.23215
Optimal,1//3,1,0.318671581931714,9.999999999999998,16.22025,6.72625
Optimal,1//3,1,0.318671581931714,21.544346900318835,16.16931,6.05231
Optimal,1//3,1,0.318671581931714,46.415888336127786,16.15039,5.84762
Optimal,1//3,1,0.318671581931714,100.00000000000004,16.11984,5.80797
Optimal,2//1,1,0.318671581931714,0.10000000000000002,4.22447,5.87744
Optimal,2//1,1,0.318671581931714,0.21544346900318845,5.7488,7.82464
Optimal,2//1,1,0.318671581931714,0.464158883361278,7.78429,10.35686
Optimal,2//1,1,0.318671581931714,1.0,8.91747,11.62774
Optimal,2//1,1,0.318671581931714,2.154434690031884,9.22508,11.67351
Optimal,2//1,1,0.318671581931714,4.641588833612779,9.34516,10.83899
Optimal,2//1,1,0.318671581931714,9.999999999999998,9.36527,9.40953
Optimal,2//1,1,0.318671581931714,21.544346900318835,9.30828,8.47572
Optimal,2//1,1,0.318671581931714,46.415888336127786,9.29448,8.15501
Optimal,2//1,1,0.318671581931714,100.00000000000004,9.29942,8.10985
Optimal,3//1,1,0.318671581931714,0.10000000000000002,12.48706,8.42761
Optimal,3//1,1,0.318671581931714,0.21544346900318845,16.63808,10.88887
Optimal,3//1,1,0.318671581931714,0.464158883361278,18.45923,12.09163
Optimal,3//1,1,0.318671581931714,1.0,19.04307,12.5742
Optimal,3//1,1,0.318671581931714,2.154434690031884,19.29194,12.52147
